totinc,p,ainc,pop,tinc,sinc,year,iso
162389.32077836298,0.8,251599.65774418856,34890003.77218157,183130.00934614366,0.1549360860296868,2009,ES
162389.32077836298,0.9,445105.2110623805,34890003.77218157,348210.150623606,0.13704879388894106,2009,ES
162389.32077836298,0.95,930167.4131341191,34890003.77218157,593970.6628364797,0.22912034083907742,2009,ES
162389.32077836298,0.99,1978916.240877648,34890003.77218157,1634879.631801481,0.060931230926771635,2009,ES
162389.32077836298,0.9949999999999999,3554292.7562719127,34890003.77218157,2468325.6296138368,0.08754991373165705,2009,ES
162389.32077836298,0.999,9054835.838655896,34890003.77218157,6069554.551708071,0.050184040525128204,2009,ES
162389.32077836298,0.9998999999999999,41737021.3291087,34890003.77218157,18947193.117468826,0.025701826406500716,2009,ES
163294.0966088183,0,0,35041459.78467329,1.9055894101713855e-9,0,2010,ES
163294.0966088183,0.1,0.0784288503508945,35041459.78467329,5.120790981394517e-4,4.8029201287524766e-8,2010,ES
163294.0966088183,0.2,9485.699514465281,35041459.78467329,2.6683977495677635,0.005808966589397835,2010,ES
163294.0966088183,0.3,39708.42446995115,35041459.78467329,25038.07040696909,0.024317121864530895,2010,ES
163294.0966088183,0.4,63128.55940716073,35041459.78467329,52782.42450288306,0.03865942536697411,2010,ES
163294.0966088183,0.5,79784.4205167035,35041459.78467329,74981.29355973424,0.04885934162570021,2010,ES
163294.0966088183,0.6,98782.46335102474,35041459.78467329,87210.20086738803,0.06049359125802604,2010,ES
163294.0966088183,0.7,126509.35715237053,35041459.78467329,112557.7397383534,0.03873665973835909,2010,ES
163294.0966088183,0.75,165209.96796775138,35041459.78467329,143388.67547503964,0.05058663215594462,2010,ES
163294.0966088183,0.8,261681.62400782184,35041459.78467329,188647.02456288997,0.1602517356366515,2010,ES
163294.0966088183,0.9,456980.52649570606,35041459.78467329,361754.68079570925,0.13992561151504215,2010,ES
163294.0966088183,0.95,921452.741628945,35041459.78467329,600996.6912973238,0.2257161185284845,2010,ES
163294.0966088183,0.99,1919967.6616259995,35041459.78467329,1647558.05446879,0.058788642746386795,2010,ES
163294.0966088183,0.9949999999999999,3321461.341179764,35041459.78467329,2349365.916960457,0.08136145543917944,2010,ES
163294.0966088183,0.999,8139478.939650562,35041459.78467329,5394848.224711174,0.04486096679436911,2010,ES
163294.0966088183,0.9998999999999999,35326526.747374065,35041459.78467329,16518299.480264971,0.021633682711773964,2010,ES
159838.07329667552,0,0.005462202432917094,35173021.266690515,4.3441841576242915e-9,3.4173350067719463e-9,2011,ES
159838.07329667552,0.1,1854.1762856329535,35173021.266690515,1.6781475420216323,0.001160034181713024,2011,ES
159838.07329667552,0.2,7992.308754476441,35173021.266690515,2980.1590000595247,0.005000253437516048,2011,ES
159838.07329667552,0.3,36861.53929798795,35173021.266690515,22192.941860722087,0.02306180157062407,2011,ES
159838.07329667552,0.4,57223.037166271184,35173021.266690515,49266.88791808523,0.03580062996634067,2011,ES
159838.07329667552,0.5,76932.29697632747,35173021.266690515,67067.52124606314,0.04813139660006624,2011,ES
159838.07329667552,0.6,103537.71358324494,35173021.266690515,86937.76448663355,0.06477662765057766,2011,ES
159838.07329667552,0.7,130495.00808919521,35173021.266690515,119302.61322180706,0.040821002592725045,2011,ES
159838.07329667552,0.75,163218.30682548668,35173021.266690515,144466.0446127724,0.051057393103874964,2011,ES
159838.07329667552,0.8,250416.8469765725,35173021.266690515,185375.46999728715,0.15666908503818963,2011,ES
159838.07329667552,0.9,429094.1099177769,35173021.266690515,336302.55018255854,0.13422775345938215,2011,ES
159838.07329667552,0.95,868866.0897450686,35173021.266690515,564591.4546121048,0.2174365773622325,2011,ES
159838.07329667552,0.99,1888308.1671856132,35173021.266690515,1549875.9636473106,0.05906941094318259,2011,ES
159838.07329667552,0.9949999999999999,3405865.32184236,35173021.266690515,2374263.9117118493,0.0852328923039714,2011,ES
159838.07329667552,0.999,8367315.023219558,35173021.266690515,5676850.702009165,0.04711382817358699,2011,ES
159838.07329667552,0.9998999999999999,48656803.707751796,35173021.266690515,17905007.299534447,0.030441310198658703,2011,ES
148763.69504140416,0,0,35200007.3519993,9.821664459709305e-9,0,2012,ES
148763.69504140416,0.1,1835.940222893848,35200007.3519993,9.47956433389636e-4,0.0012341319045502774,2012,ES
148763.69504140416,0.2,7480.613500432825,35200007.3519993,2791.3155170735504,0.005028520902462665,2012,ES
148763.69504140416,0.3,33791.303769965896,35200007.3519993,22144.85407591997,0.02271475158005524,2012,ES
148763.69504140416,0.4,52934.925988768766,35200007.3519993,44601.52581266051,0.03558322880729455,2012,ES
148763.69504140416,0.5,70508.90141963979,35200007.3519993,61287.86732066683,0.04739657844611592,2012,ES
148763.69504140416,0.6,95566.08320020909,35200007.3519993,79881.2010447205,0.06424019191887576,2012,ES
148763.69504140416,0.7,125477.2261985965,35200007.3519993,111539.94211559577,0.04217333609644261,2012,ES
148763.69504140416,0.75,157560.64776609952,35200007.3519993,139021.65558071117,0.05295668668429052,2012,ES
148763.69504140416,0.8,242087.63750412967,35200007.3519993,179559.2135425562,0.16273300917724004,2012,ES
148763.69504140416,0.9,406634.7403681801,35200007.3519993,323281.26132288855,0.13667136335078403,2012,ES
148763.69504140416,0.95,808265.7966227222,35200007.3519993,530122.2377974489,0.21732877672815668,2012,ES
148763.69504140416,0.99,1738840.8078316685,35200007.3519993,1471305.5201614532,0.0584430498095545,2012,ES
148763.69504140416,0.9949999999999999,3079635.436668021,35200007.3519993,2161435.6887597917,0.0828061022767949,2012,ES
148763.69504140416,0.999,7538872.493344555,35200007.3519993,5166397.030527907,0.04560914705782848,2012,ES
148763.69504140416,0.9998999999999999,37311608.69393629,35200007.3519993,15740303.547285216,0.02508112525948551,2012,ES
143876.58861187057,0,4.123667016313556e-18,35082703.326384775,1.3724446119924862e-11,2.8661139773321898e-24,2013,ES
143876.58861187057,0.1,1885.503292300216,35082703.326384775,9.318885992510923e-4,0.0013105004160104557,2013,ES
143876.58861187057,0.2,8594.016756954421,35082703.326384775,2692.4146768143846,0.00597318635357564,2013,ES
143876.58861187057,0.3,33645.50764717828,35082703.326384775,22939.06847040147,0.02338497734189561,2013,ES
143876.58861187057,0.4,50305.909629505404,35082703.326384775,43039.58638370547,0.034964624971205976,2013,ES
143876.58861187057,0.5,66302.81091846441,35082703.326384775,59128.247934863175,0.04608311300549844,2013,ES
143876.58861187057,0.6,91185.21606785392,35082703.326384775,76349.9526475834,0.06337738262188032,2013,ES
143876.58861187057,0.7,120594.12858195919,35082703.326384775,109180.44596241413,0.04190887820786488,2013,ES
143876.58861187057,0.75,154486.9721808776,35082703.326384775,134376.0560128413,0.05368732108238621,2013,ES
143876.58861187057,0.8,235972.13023271394,35082703.326384775,175848.65687380865,0.16401009539452266,2013,ES
143876.58861187057,0.9,398842.9175407415,35082703.326384775,316642.8415899839,0.13860591267446631,2013,ES
143876.58861187057,0.95,777176.2681499809,35082703.326384775,516438.1775405194,0.21606747161528414,2013,ES
143876.58861187057,0.99,1644277.129799772,35082703.326384775,1384266.9727301407,0.05714192787248485,2013,ES
143876.58861187057,0.9949999999999999,2925961.7237752946,35082703.326384775,2028414.46056044,0.08134643035410338,2013,ES
143876.58861187057,0.999,7151867.5994598735,35082703.326384775,4774793.41952535,0.04473751359838758,2013,ES
143876.58861187057,0.9998999999999999,39423141.32578722,35082703.326384775,15768416.569198282,0.02740066449043818,2013,ES
